id,parent_id,topology__cycle,arch_dev__pot_flowering_date,arch_dev__pot_nb_fruit,topology__ancestor_is_apical,arch_dev_rep__nature,topology__ancestor_nature,arch_dev__nb_inflos,topology__is_apical,topology__appearance_month
0,NA,3,NaT,0,NA,0,NA,0,1,NA
1,0,3,NaT,0,NA,0,NA,0,0,NA
2,1,3,NaT,0,NA,0,NA,0,0,NA
3,2,3,NaT,0,NA,0,NA,0,0,NA
4,3,3,NaT,0,NA,0,NA,0,1,NA
5,2,3,NaT,0,NA,0,NA,0,1,NA
6,5,3,NaT,0,NA,0,NA,0,0,NA
7,6,3,NaT,0,NA,2,NA,0,1,NA
8,5,3,NaT,0,NA,0,NA,0,0,NA
9,8,3,NaT,0,NA,1,NA,0,1,NA
10,5,3,NaT,0,NA,0,NA,0,1,NA
11,10,3,NaT,0,NA,2,NA,0,0,NA
12,10,3,NaT,0,NA,2,NA,0,0,NA
13,10,3,NaT,0,NA,1,NA,0,0,NA
14,10,3,NaT,0,NA,2,NA,0,0,NA
15,10,3,NaT,0,NA,1,NA,0,0,NA
16,10,3,NaT,0,NA,1,NA,0,1,NA
17,1,3,NaT,0,NA,0,NA,0,1,NA
18,17,3,NaT,0,NA,0,NA,0,0,NA
19,18,3,NaT,0,NA,0,NA,0,0,NA
20,19,3,NaT,0,NA,1,NA,0,0,NA
21,19,3,NaT,0,NA,2,NA,0,1,NA
22,18,3,NaT,0,NA,0,NA,0,1,NA
23,22,3,NaT,0,NA,1,NA,0,0,NA
24,22,3,NaT,0,NA,0,NA,0,0,NA
25,22,3,NaT,0,NA,2,NA,0,0,NA
26,22,3,NaT,0,NA,0,NA,0,0,NA
27,22,3,NaT,0,NA,1,NA,0,1,NA
28,17,3,NaT,0,NA,0,NA,0,0,NA
29,28,3,NaT,0,NA,0,NA,0,1,NA
30,29,3,NaT,0,NA,0,NA,0,0,NA
31,29,3,NaT,0,NA,0,NA,0,0,NA
32,29,3,NaT,0,NA,1,NA,0,0,NA
33,29,3,NaT,0,NA,0,NA,0,0,NA
34,29,3,NaT,0,NA,1,NA,0,0,NA
35,29,3,NaT,0,NA,2,NA,0,1,NA
36,17,3,NaT,0,NA,0,NA,0,0,NA
37,36,3,NaT,0,NA,0,NA,0,0,NA
38,36,3,NaT,0,NA,0,NA,0,0,NA
39,38,3,NaT,0,NA,1,NA,0,1,NA
40,36,3,NaT,0,NA,0,NA,0,1,NA
41,40,3,NaT,0,NA,1,NA,0,1,NA
42,17,3,NaT,0,NA,0,NA,0,1,NA
43,42,3,NaT,0,NA,0,NA,0,0,NA
44,43,3,NaT,0,NA,0,NA,0,1,NA
45,42,3,NaT,0,NA,0,NA,0,0,NA
46,45,3,NaT,0,NA,1,NA,0,1,NA
47,42,3,NaT,0,NA,0,NA,0,0,NA
48,47,3,NaT,0,NA,0,NA,0,1,NA
49,42,3,NaT,0,NA,0,NA,0,0,NA
50,49,3,NaT,0,NA,1,NA,0,1,NA
51,42,3,NaT,0,NA,0,NA,0,1,NA
52,51,3,NaT,0,NA,1,NA,0,0,NA
53,51,3,NaT,0,NA,1,NA,0,0,NA
54,51,3,NaT,0,NA,1,NA,0,0,NA
55,51,3,NaT,0,NA,1,NA,0,0,NA
56,51,3,NaT,0,NA,1,NA,0,0,NA
57,51,3,NaT,0,NA,1,NA,0,1,NA
58,16,4,NaT,1,1,2,1,0,0,2
59,58,5,NaT,0,0,0,2,0,0,8
60,16,4,NaT,0,1,0,1,0,0,2
61,60,5,NaT,0,0,0,0,0,0,8
62,61,5,NaT,0,0,0,0,0,1,11
63,62,5,NaT,0,0,1,0,1,1,3
64,60,5,NaT,0,0,0,0,0,0,8
65,64,5,NaT,0,0,0,0,0,1,11
66,65,5,NaT,0,0,0,0,0,1,3
67,60,5,NaT,0,0,0,0,0,1,8
68,67,5,NaT,0,0,0,0,0,1,12
69,68,5,NaT,0,0,1,0,1,0,3
70,68,5,NaT,0,0,0,0,0,0,3
71,68,5,NaT,1,0,2,0,2,1,3
72,16,4,NaT,0,1,0,1,0,0,12
73,72,4,NaT,0,1,0,1,0,1,2
74,73,5,NaT,0,1,0,0,0,0,8
75,73,5,NaT,0,1,0,0,0,0,8
76,75,5,NaT,0,1,0,0,0,1,11
77,76,5,NaT,0,1,0,0,0,0,3
78,76,5,NaT,0,1,0,0,0,1,3
79,73,5,NaT,0,1,0,0,0,0,8
80,73,5,NaT,0,1,0,0,0,1,8
81,80,5,NaT,0,1,0,0,0,1,12
82,81,5,NaT,0,1,0,0,0,0,2
83,81,5,NaT,2,1,2,0,1,1,2
84,11,5,NaT,0,0,0,2,0,0,8
85,11,5,NaT,0,0,0,2,0,0,8
86,12,5,NaT,0,0,0,2,0,0,8
87,12,5,NaT,0,0,0,2,0,0,8
88,12,5,NaT,0,0,0,2,0,0,8
89,12,5,NaT,0,0,0,2,0,0,8
90,13,4,NaT,0,0,0,1,0,0,2
91,90,5,NaT,0,0,1,0,1,0,8
92,90,5,NaT,0,0,0,0,0,1,8
93,92,5,NaT,0,0,0,0,0,1,12
94,93,5,NaT,2,0,2,0,1,1,3
95,14,5,NaT,0,0,0,2,0,0,8
96,14,5,NaT,0,0,0,2,0,0,8
97,14,5,NaT,0,0,0,2,0,0,8
98,14,5,NaT,0,0,0,2,0,0,8
99,15,4,NaT,0,0,1,1,1,0,2
100,15,4,NaT,0,0,0,1,0,0,2
101,7,5,NaT,0,1,0,2,0,0,8
102,7,5,NaT,0,1,0,2,0,0,8
103,7,5,NaT,0,1,0,2,0,0,8
104,7,5,NaT,0,1,0,2,0,0,8
105,104,5,NaT,0,1,0,2,0,1,3
106,9,4,NaT,0,1,0,1,0,0,2
107,106,5,NaT,0,0,0,0,0,1,8
108,107,5,NaT,0,0,0,0,0,1,3
109,9,4,NaT,0,1,0,1,0,0,2
110,109,5,NaT,0,0,0,0,0,1,8
111,110,5,NaT,0,0,0,0,0,1,12
112,9,4,NaT,0,1,0,1,0,0,2
113,112,5,NaT,0,0,0,0,0,0,8
114,113,5,NaT,0,0,0,0,0,1,12
115,114,5,NaT,0,0,1,0,1,1,3
116,112,5,NaT,0,0,0,0,0,1,8
117,116,5,NaT,0,0,0,0,0,1,12
118,117,5,NaT,1,0,2,0,2,1,3
119,57,4,NaT,0,1,0,1,0,0,12
120,119,4,NaT,0,1,0,1,0,1,2
121,120,5,NaT,0,1,0,0,0,0,8
122,120,5,NaT,0,1,0,0,0,0,8
123,120,5,NaT,0,1,0,0,0,0,8
124,120,5,NaT,0,1,0,0,0,0,8
125,124,5,NaT,0,1,0,0,0,0,11
126,125,5,NaT,0,1,0,0,0,0,2
127,125,5,NaT,0,1,0,0,0,0,2
128,125,5,NaT,0,1,0,0,0,1,2
129,124,5,NaT,0,1,0,0,0,0,11
130,129,5,NaT,0,1,0,0,0,1,2
131,124,5,NaT,0,1,0,0,0,1,11
132,131,5,NaT,0,1,0,0,0,0,2
133,131,5,NaT,0,1,0,0,0,0,2
134,131,5,NaT,0,1,0,0,0,0,2
135,131,5,NaT,0,1,0,0,0,0,2
136,131,5,NaT,0,1,0,0,0,1,2
137,120,5,NaT,0,1,0,0,0,1,8
138,137,5,NaT,0,1,0,0,0,0,11
139,138,5,NaT,2,1,2,0,1,1,2
140,137,5,NaT,0,1,0,0,0,1,11
141,140,5,NaT,0,1,1,0,1,0,2
142,140,5,NaT,1,1,2,0,1,0,2
143,140,5,NaT,0,1,1,0,1,1,2
144,57,4,NaT,0,1,0,1,0,0,12
145,144,4,NaT,1,1,2,1,1,0,2
146,144,4,NaT,0,1,0,1,0,0,2
147,144,4,NaT,0,1,1,1,2,1,2
148,147,5,NaT,0,1,0,1,0,0,11
149,148,5,NaT,0,1,1,1,1,1,2
150,147,5,NaT,0,1,0,1,0,0,11
151,147,5,NaT,0,1,0,1,0,0,11
152,151,5,NaT,0,1,1,1,1,1,2
153,146,5,NaT,0,0,0,0,0,0,8
154,147,5,NaT,0,1,0,1,0,1,11
155,154,5,NaT,0,1,0,1,0,0,12
156,155,5,NaT,2,1,2,1,1,0,2
157,155,5,NaT,0,1,1,1,1,0,2
158,155,5,NaT,0,1,1,1,1,0,2
159,155,5,NaT,0,1,1,1,1,1,2
160,154,5,NaT,0,1,0,1,0,1,12
161,160,5,NaT,0,1,1,1,1,0,2
162,160,5,NaT,0,1,1,1,1,0,2
163,160,5,NaT,0,1,1,1,1,1,2
164,146,5,NaT,0,0,0,0,0,1,8
165,164,5,NaT,0,0,0,0,0,1,11
166,165,5,NaT,0,0,0,0,0,0,2
167,165,5,NaT,0,0,0,0,0,0,2
168,165,5,NaT,0,0,1,0,1,1,2
169,57,4,NaT,0,1,0,1,0,0,12
170,169,4,NaT,0,1,0,1,0,1,2
171,170,5,NaT,0,1,1,0,1,1,2
172,57,4,NaT,0,1,0,1,0,0,12
173,172,4,NaT,0,1,0,1,0,1,2
174,173,5,NaT,0,1,0,0,0,0,8
175,174,5,NaT,0,1,0,0,0,1,11
176,175,5,NaT,0,1,1,0,1,0,2
177,175,5,NaT,1,1,2,0,1,0,2
178,175,5,NaT,0,1,1,0,1,0,2
179,175,5,NaT,0,1,1,0,1,1,2
180,173,5,NaT,0,1,1,0,1,0,8
181,173,5,NaT,0,1,0,0,0,0,8
182,173,5,NaT,0,1,0,0,0,1,8
183,182,5,NaT,0,1,0,0,0,0,11
184,183,5,NaT,0,1,0,0,0,0,2
185,183,5,NaT,0,1,1,0,1,1,2
186,182,5,NaT,0,1,0,0,0,1,11
187,186,5,NaT,0,1,1,0,1,0,2
188,186,5,NaT,2,1,2,0,1,0,2
189,186,5,NaT,0,1,0,0,0,0,2
190,186,5,NaT,1,1,2,0,1,0,2
191,186,5,NaT,0,1,1,0,3,1,2
192,57,4,NaT,0,1,0,1,0,0,12
193,192,4,NaT,0,1,0,1,0,1,2
194,193,5,NaT,0,1,0,0,0,1,8
195,194,5,NaT,0,1,0,0,0,1,11
196,195,5,NaT,0,1,1,0,1,0,2
197,195,5,NaT,0,1,0,0,0,0,2
198,195,5,NaT,0,1,1,0,1,0,2
199,195,5,NaT,0,1,1,0,1,0,2
200,195,5,NaT,0,1,1,0,1,1,2
201,52,4,NaT,0,0,0,1,0,0,12
202,201,4,NaT,0,0,0,1,0,0,2
203,201,4,NaT,0,0,0,1,0,0,2
204,201,4,NaT,0,0,0,1,0,1,2
205,204,5,NaT,0,1,0,0,0,0,8
206,205,5,NaT,0,1,0,0,0,1,11
207,206,5,NaT,1,1,2,0,1,0,2
208,206,5,NaT,0,1,1,0,1,0,2
209,206,5,NaT,0,1,1,0,1,0,2
210,206,5,NaT,4,1,2,0,2,1,2
211,204,5,NaT,0,1,0,0,0,0,8
212,211,5,NaT,0,1,0,0,0,1,11
213,212,5,NaT,0,1,0,0,0,0,2
214,212,5,NaT,1,1,2,0,1,0,2
215,212,5,NaT,0,1,0,0,0,0,2
216,212,5,NaT,0,1,0,0,0,0,2
217,212,5,NaT,0,1,0,0,0,1,2
218,204,5,NaT,0,1,0,0,0,0,8
219,203,5,NaT,0,0,0,0,0,0,8
220,219,5,NaT,0,0,0,0,0,1,11
221,204,5,NaT,0,1,0,0,0,1,8
222,221,5,NaT,0,1,0,0,0,1,12
223,222,5,NaT,0,1,1,0,1,0,2
224,222,5,NaT,0,1,0,0,0,0,2
225,222,5,NaT,0,1,0,0,0,1,2
226,202,5,NaT,0,0,0,0,0,1,8
227,203,5,NaT,0,0,0,0,0,1,8
228,227,5,NaT,0,0,0,0,0,1,12
229,228,5,NaT,0,0,0,0,0,1,2
230,52,4,NaT,0,0,0,1,0,0,12
231,230,4,NaT,1,0,2,1,1,1,2
232,53,4,NaT,0,0,0,1,0,0,12
233,232,4,NaT,0,0,0,1,0,1,2
234,233,5,NaT,0,1,0,0,0,0,8
235,233,5,NaT,0,1,0,0,0,1,8
236,235,5,NaT,0,1,0,0,0,1,3
237,53,4,NaT,0,0,0,1,0,0,12
238,237,4,NaT,0,0,1,1,1,1,2
239,54,4,NaT,0,0,0,1,0,0,12
240,239,4,NaT,0,0,1,1,1,0,3
241,239,4,NaT,1,0,2,1,4,1,2
242,241,5,NaT,0,1,0,2,0,0,2
243,241,5,NaT,0,1,0,2,0,0,2
244,241,5,NaT,0,1,0,2,0,0,2
245,241,5,NaT,0,1,0,2,0,0,2
246,55,4,NaT,0,0,0,1,0,0,12
247,246,4,NaT,0,0,1,1,1,1,2
248,247,5,NaT,0,1,1,1,1,0,3
249,247,5,NaT,0,1,0,1,0,0,3
250,55,4,NaT,0,0,0,1,0,0,12
251,250,4,NaT,2,0,2,1,1,1,3
252,55,4,NaT,0,0,0,1,0,0,12
253,46,4,NaT,0,1,0,1,0,0,12
254,253,4,NaT,1,1,2,1,5,1,2
255,253,5,NaT,0,0,0,0,0,0,3
256,254,5,NaT,0,1,0,2,0,0,3
257,254,5,NaT,0,1,0,2,0,0,3
258,254,5,NaT,0,1,0,2,0,0,3
259,46,4,NaT,0,1,0,1,0,0,12
260,259,4,NaT,1,1,2,1,3,1,2
261,260,5,NaT,0,1,0,2,0,0,3
262,48,4,NaT,0,1,0,0,0,0,12
263,262,4,NaT,0,1,1,0,1,1,2
264,48,4,NaT,0,1,1,0,1,0,12
265,50,4,NaT,0,1,0,1,0,0,2
266,265,4,NaT,0,1,0,1,0,1,5
267,266,5,NaT,0,1,0,0,0,1,3
268,50,4,NaT,0,1,0,1,0,0,12
269,268,4,NaT,0,1,0,1,0,0,2
270,268,4,NaT,1,1,2,1,1,1,2
271,270,5,NaT,0,1,0,2,0,0,8
272,271,5,NaT,0,1,0,2,0,1,3
273,270,5,NaT,0,1,0,2,0,0,8
274,273,5,NaT,0,1,0,2,0,0,3
275,273,5,NaT,0,1,0,2,0,0,3
276,270,5,NaT,0,1,0,2,0,0,2
277,269,5,NaT,0,0,0,0,0,1,8
278,277,5,NaT,0,0,0,0,0,1,3
279,50,4,NaT,0,1,0,1,0,0,12
280,21,4,NaT,0,1,0,2,0,0,2
281,280,5,NaT,0,0,0,0,0,0,8
282,280,5,NaT,0,0,0,0,0,1,8
283,282,5,NaT,0,0,0,0,0,1,3
284,27,4,NaT,0,1,0,1,0,0,2
285,284,5,NaT,0,0,0,0,0,0,8
286,285,5,NaT,0,0,0,0,0,0,11
287,286,5,NaT,0,0,1,0,2,1,2
288,285,5,NaT,0,0,0,0,0,1,11
289,288,5,NaT,0,0,1,0,1,0,2
290,288,5,NaT,0,0,1,0,1,0,2
291,288,5,NaT,0,0,1,0,1,1,2
292,284,5,NaT,0,0,0,0,0,0,8
293,292,5,NaT,0,0,0,0,0,0,11
294,293,5,NaT,0,0,1,0,1,1,2
295,292,5,NaT,0,0,0,0,0,1,11
296,295,5,NaT,0,0,1,0,1,0,2
297,295,5,NaT,0,0,1,0,1,0,2
298,295,5,NaT,0,0,1,0,1,1,2
299,284,5,NaT,0,0,0,0,0,0,8
300,299,5,NaT,0,0,0,0,0,0,11
301,300,5,NaT,0,0,1,0,1,1,2
302,299,5,NaT,0,0,1,0,2,1,11
303,302,5,NaT,1,0,2,0,1,0,2
304,302,5,NaT,0,0,1,0,1,1,2
305,284,5,NaT,0,0,0,0,0,1,8
306,305,5,NaT,0,0,0,0,0,0,11
307,306,5,NaT,0,0,1,0,1,1,2
308,305,5,NaT,0,0,0,0,0,1,11
309,308,5,NaT,2,0,2,0,1,0,2
310,308,5,NaT,0,0,1,0,1,0,2
311,308,5,NaT,0,0,1,0,1,1,2
312,27,4,NaT,0,1,0,1,0,0,2
313,312,5,NaT,1,0,2,0,1,0,8
314,312,5,NaT,0,0,0,0,0,0,8
315,312,5,NaT,0,0,1,0,1,1,8
316,27,4,NaT,0,1,0,1,0,0,2
317,27,4,NaT,0,1,0,1,0,0,2
318,27,4,NaT,0,1,0,1,0,0,2
319,318,5,NaT,0,0,1,0,1,1,8
320,24,4,NaT,0,0,0,0,0,0,2
321,320,5,NaT,0,0,1,0,1,1,8
322,25,5,NaT,0,0,1,2,1,0,8
323,25,5,NaT,0,0,1,2,1,0,8
324,25,5,NaT,0,0,1,2,1,0,8
325,35,5,NaT,0,1,0,2,0,0,12
326,325,5,NaT,0,1,0,2,0,1,3
327,32,4,NaT,0,0,0,1,0,0,2
328,327,5,NaT,0,0,0,0,0,1,8
329,328,5,NaT,0,0,0,0,0,0,11
330,329,5,NaT,0,0,0,0,0,0,2
331,329,5,NaT,0,0,0,0,0,0,2
332,329,5,NaT,0,0,0,0,0,1,2
333,328,5,NaT,0,0,0,0,0,1,11
334,333,5,NaT,0,0,0,0,0,0,2
335,333,5,NaT,0,0,0,0,0,1,2
336,32,4,NaT,0,0,0,1,0,0,2
337,0,3,NaT,0,NA,0,NA,0,0,NA
338,337,3,NaT,0,NA,0,NA,0,0,NA
339,338,3,NaT,0,NA,0,NA,0,1,NA
340,339,3,NaT,0,NA,1,NA,0,1,NA
341,337,3,NaT,0,NA,0,NA,0,1,NA
342,341,3,NaT,0,NA,0,NA,0,0,NA
343,342,3,NaT,0,NA,0,NA,0,1,NA
344,343,3,NaT,0,NA,0,NA,0,0,NA
345,343,3,NaT,0,NA,1,NA,0,0,NA
346,343,3,NaT,0,NA,0,NA,0,0,NA
347,343,3,NaT,0,NA,0,NA,0,1,NA
348,341,3,NaT,0,NA,0,NA,0,1,NA
349,348,3,NaT,0,NA,0,NA,0,0,NA
350,349,3,NaT,0,NA,2,NA,0,1,NA
351,348,3,NaT,0,NA,0,NA,0,0,NA
352,351,3,NaT,0,NA,1,NA,1,1,NA
353,348,3,NaT,0,NA,0,NA,0,0,NA
354,353,3,NaT,0,NA,0,NA,0,0,NA
355,353,3,NaT,0,NA,0,NA,0,1,NA
356,348,3,NaT,0,NA,0,NA,0,0,NA
357,356,3,NaT,0,NA,0,NA,0,1,NA
358,348,3,NaT,0,NA,0,NA,0,0,NA
359,348,3,NaT,0,NA,0,NA,0,1,NA
360,359,3,NaT,0,NA,0,NA,0,0,NA
361,359,3,NaT,0,NA,0,NA,0,0,NA
362,359,3,NaT,0,NA,0,NA,0,0,NA
363,359,3,NaT,0,NA,0,NA,0,1,NA
364,347,4,NaT,0,1,0,0,0,0,9
365,364,4,NaT,0,1,0,0,0,1,12
366,365,4,NaT,1,1,2,0,1,1,2
367,366,5,NaT,0,1,0,2,0,0,2
368,366,5,NaT,0,1,0,2,0,0,2
369,347,4,NaT,0,1,0,0,0,0,9
370,369,4,NaT,0,1,0,0,0,1,12
371,370,4,NaT,0,1,1,0,1,0,2
372,370,4,NaT,1,1,2,0,1,0,2
373,370,4,NaT,1,1,2,0,1,0,3
374,370,4,NaT,0,1,1,0,4,1,2
375,374,5,NaT,0,1,1,1,1,0,2
376,374,5,NaT,0,1,0,1,0,0,2
377,374,5,NaT,0,1,1,1,1,0,2
378,374,5,NaT,3,1,2,1,1,0,2
379,374,5,NaT,0,1,0,1,0,0,2
380,371,5,NaT,0,0,1,1,1,0,2
381,371,5,NaT,0,0,1,1,1,0,2
382,371,5,NaT,0,0,1,1,1,0,2
383,371,5,NaT,1,0,2,1,1,0,2
384,371,5,NaT,0,0,1,1,1,0,2
385,371,5,NaT,0,0,1,1,1,0,2
386,372,5,NaT,0,0,1,2,1,0,2
387,372,5,NaT,0,0,1,2,1,0,2
388,363,4,NaT,0,1,0,0,0,0,9
389,388,4,NaT,0,1,0,0,0,1,12
390,389,4,NaT,0,1,1,0,1,0,2
391,389,4,NaT,0,1,1,0,1,0,2
392,389,4,NaT,1,1,2,0,1,1,2
393,392,5,NaT,0,1,0,2,0,0,2
394,392,5,NaT,0,1,0,2,0,0,2
395,392,5,NaT,0,1,1,2,1,0,2
396,392,5,NaT,0,1,0,2,0,0,2
397,392,5,NaT,0,1,0,2,0,0,2
398,392,5,NaT,0,1,0,2,0,0,2
399,392,5,NaT,0,1,0,2,0,0,2
400,392,5,NaT,0,1,0,2,0,0,2
401,390,5,NaT,0,0,0,1,0,0,2
402,390,5,NaT,0,0,0,1,0,0,2
403,391,5,NaT,1,0,2,1,1,0,2
404,391,5,NaT,0,0,1,1,1,0,2
405,391,5,NaT,0,0,0,1,0,0,2
406,391,5,NaT,0,0,1,1,1,0,2
407,355,4,NaT,0,1,0,0,0,0,12
408,407,4,NaT,1,1,2,0,1,1,2
409,408,5,NaT,0,1,0,2,0,0,3
410,408,5,NaT,0,1,0,2,0,0,3
411,408,5,NaT,0,1,0,2,0,0,3
412,355,4,NaT,0,1,0,0,0,0,12
413,412,4,NaT,1,1,2,0,1,1,2
414,413,5,NaT,0,1,0,2,0,0,2
415,413,5,NaT,0,1,0,2,0,0,2
416,413,5,NaT,0,1,0,2,0,0,2
417,413,5,NaT,0,1,0,2,0,0,2
418,413,5,NaT,0,1,0,2,0,0,2
419,413,5,NaT,0,1,0,2,0,0,2
420,354,4,NaT,0,0,1,0,1,0,12
421,340,4,NaT,0,1,0,1,0,1,10
422,421,4,NaT,0,1,0,1,0,1,12
423,422,4,NaT,1,1,2,1,2,1,2
424,423,5,NaT,0,1,0,2,0,0,3
425,423,5,NaT,0,1,0,2,0,0,3
426,423,5,NaT,0,1,0,2,0,0,3
427,423,5,NaT,0,1,0,2,0,0,3
428,423,5,NaT,0,1,0,2,0,0,3
429,423,5,NaT,0,1,0,2,0,0,8
430,429,5,NaT,0,1,0,2,0,1,3
431,423,5,NaT,0,1,0,2,0,1,11
432,347,4,NaT,0,1,0,0,0,1,9
433,432,4,NaT,0,1,0,0,0,0,12
434,433,4,NaT,0,1,1,0,1,0,2
435,433,4,NaT,0,1,1,0,1,1,2
436,432,4,NaT,0,1,0,0,0,1,12
437,436,4,NaT,1,1,2,0,1,0,2
438,436,4,NaT,0,1,1,0,1,0,2
439,436,4,NaT,1,1,2,0,1,0,2
440,436,4,NaT,1,1,2,0,1,0,2
441,436,4,NaT,0,1,1,0,1,1,2
442,441,5,NaT,1,1,2,1,1,0,2
443,441,5,NaT,0,1,0,1,0,0,2
444,441,5,NaT,0,1,0,1,0,0,2
445,441,5,NaT,1,1,2,1,1,0,2
446,441,5,NaT,0,1,0,1,0,0,2
447,437,5,NaT,0,0,0,2,0,0,2
448,437,5,NaT,0,0,0,2,0,0,2
449,438,5,NaT,0,0,1,1,1,0,2
450,438,5,NaT,0,0,0,1,0,0,2
451,438,5,NaT,0,0,0,1,0,0,2
452,438,5,NaT,0,0,0,1,0,0,2
453,438,5,NaT,0,0,0,1,0,0,2
454,440,5,NaT,0,0,0,2,0,0,2
455,440,5,NaT,0,0,0,2,0,0,2
456,435,5,NaT,0,1,0,1,0,0,2
457,435,5,NaT,0,1,0,1,0,0,2
458,435,5,NaT,0,1,0,1,0,0,2
459,435,5,NaT,0,1,0,1,0,0,11
460,459,5,NaT,0,1,0,1,0,0,2
461,459,5,NaT,0,1,0,1,0,0,2
462,459,5,NaT,0,1,0,1,0,0,2
463,459,5,NaT,0,1,0,1,0,1,2
464,434,5,NaT,0,0,0,1,0,0,3
465,441,5,NaT,0,1,0,1,0,1,11
466,465,5,NaT,0,1,0,1,0,0,2
467,465,5,NaT,0,1,0,1,0,0,1
468,467,5,NaT,0,1,0,1,0,0,3
469,467,5,NaT,0,1,0,1,0,1,3
470,434,5,NaT,0,0,0,1,0,1,11
471,470,5,NaT,0,0,0,1,0,0,2
472,470,5,NaT,0,0,0,1,0,0,2
473,344,4,NaT,0,0,0,0,0,1,9
474,473,4,NaT,0,0,0,0,0,1,12
475,474,4,NaT,0,0,1,0,1,0,2
476,474,4,NaT,0,0,1,0,1,0,2
477,474,4,NaT,0,0,1,0,1,0,2
478,474,4,NaT,0,0,1,0,1,1,2
479,478,5,NaT,0,1,0,1,0,0,2
480,478,5,NaT,0,1,0,1,0,0,2
481,478,5,NaT,0,1,0,1,0,0,2
482,478,5,NaT,0,1,0,1,0,0,2
483,478,5,NaT,0,1,0,1,0,0,2
484,475,5,NaT,0,0,0,1,0,0,2
485,475,5,NaT,0,0,0,1,0,0,2
486,475,5,NaT,0,0,0,1,0,0,2
487,477,5,NaT,0,0,0,1,0,0,2
488,346,4,NaT,0,0,0,0,0,1,9
